"population","g_date","total_waste","dry_waste","wet_waste","geom_id","weight"
9357.99,"2021-12-05",692.48,406.74,1641.28,1,0.23
602.34,"2021-12-05",1896.07,518.47,777.14,2,0.28
163.85,"2021-12-05",2483.76,151.00,2007.53,3,0.26
5929.47,"2021-12-05",543.83,40.07,386.34,4,0.27
1014.55,"2021-12-05",1525.06,325.65,57.79,5,0.27
8692.86,"2021-12-05",1611.11,18.58,2010.47,6,0.22
2805.08,"2021-12-05",89.63,490.61,1356.68,7,0.25
7217.20,"2021-12-05",1312.27,585.76,1925.27,8,0.27
4866.11,"2021-12-05",1212.70,243.10,1003.02,9,0.27
7730.75,"2021-12-05",1129.90,639.02,347.39,10,0.22
2552.45,"2021-12-05",557.27,277.50,96.73,11,0.28
7499.36,"2021-12-05",2724.87,280.56,520.48,12,0.30
1379.06,"2021-12-05",2558.75,19.53,1756.62,13,0.23
7417.78,"2021-12-06",1290.36,482.81,655.27,1,0.25
9744.81,"2021-12-06",136.62,192.68,1033.71,2,0.24
7022.51,"2021-12-06",777.28,17.24,872.12,3,0.21
5119.62,"2021-12-06",1603.35,362.33,962.18,4,0.30
2131.23,"2021-12-06",0.60,203.79,1446.00,5,0.22
1626.99,"2021-12-06",1484.97,60.30,181.16,6,0.26
5006.32,"2021-12-06",687.72,151.97,111.91,7,0.25
6420.59,"2021-12-06",578.52,595.33,1137.23,8,0.29
5837.45,"2021-12-06",290.47,174.37,1116.65,9,0.21
2417.37,"2021-12-06",1719.63,543.66,45.96,10,0.23
6916.71,"2021-12-06",2058.83,61.20,917.85,11,0.22
9941.91,"2021-12-06",1959.95,51.00,251.84,12,0.30
5856.90,"2021-12-06",1777.23,461.68,1983.61,13,0.24
1301.25,"2021-12-07",1005.50,614.79,233.23,1,0.30
2353.05,"2021-12-07",1618.17,159.62,1722.51,2,0.27
6004.62,"2021-12-07",1030.53,570.41,1120.95,3,0.27
9720.82,"2021-12-07",1532.77,450.26,1783.89,4,0.30
7737.52,"2021-12-07",1570.02,74.47,2077.08,5,0.27
1456.72,"2021-12-07",1116.67,612.18,1154.36,6,0.23
8715.52,"2021-12-07",1358.71,384.25,1270.04,7,0.26
2634.38,"2021-12-07",62.00,378.08,1819.37,8,0.28
2608.80,"2021-12-07",2203.29,659.90,1268.93,9,0.30
7324.66,"2021-12-07",1091.81,161.03,617.19,10,0.21
3438.52,"2021-12-07",1884.73,143.66,1221.45,11,0.28
797.23,"2021-12-07",1187.93,492.11,792.67,12,0.24
5012.25,"2021-12-07",473.43,488.70,1559.67,13,0.26
1090.51,"2021-12-08",2314.90,52.22,1031.73,1,0.29
469.63,"2021-12-08",525.66,27.09,293.97,2,0.28
5070.46,"2021-12-08",580.79,481.25,856.87,3,0.24
7382.40,"2021-12-08",2664.87,538.67,1023.71,4,0.26
4737.25,"2021-12-08",817.25,437.72,258.99,5,0.26
8603.63,"2021-12-08",504.11,61.64,1646.36,6,0.27
3041.17,"2021-12-08",2401.91,1.84,848.76,7,0.29
8315.88,"2021-12-08",1499.49,466.54,1525.95,8,0.22
5977.85,"2021-12-08",1996.21,627.35,29.33,9,0.25
2315.02,"2021-12-08",1539.40,565.62,238.91,10,0.29
6526.14,"2021-12-08",936.78,334.63,1042.12,11,0.26
245.83,"2021-12-08",2264.18,136.10,1049.16,12,0.24
5867.83,"2021-12-08",904.71,655.96,1977.54,13,0.22
6594.35,"2021-12-09",2098.47,233.70,1549.60,1,0.28
7858.91,"2021-12-09",689.64,6.14,1083.39,2,0.29
2961.53,"2021-12-09",1749.07,442.06,156.09,3,0.29
6406.99,"2021-12-09",82.66,379.82,155.28,4,0.28
69.71,"2021-12-09",1589.72,494.63,1003.10,5,0.25
7086.12,"2021-12-09",69.67,490.35,817.13,6,0.28
9013.86,"2021-12-09",2073.42,113.50,2051.78,7,0.29
4992.34,"2021-12-09",2347.93,441.19,562.38,8,0.23
7294.44,"2021-12-09",1717.53,261.23,1543.93,9,0.27
4406.20,"2021-12-09",1228.73,492.75,1478.42,10,0.27
1071.58,"2021-12-09",1984.18,316.12,1319.00,11,0.23
9974.72,"2021-12-09",1372.81,91.11,120.43,12,0.23
6295.17,"2021-12-09",1638.38,358.42,2077.51,13,0.22
7045.45,"2021-12-10",64.31,486.08,600.09,1,0.30
7238.25,"2021-12-10",1867.35,301.49,2049.66,2,0.22
6055.77,"2021-12-10",667.59,90.99,251.16,3,0.21
5353.53,"2021-12-10",2631.20,440.19,1685.56,4,0.23
7292.29,"2021-12-10",2780.37,438.53,1425.19,5,0.22
8798.94,"2021-12-10",1895.76,601.33,731.64,6,0.29
6175.82,"2021-12-10",1008.90,157.53,821.93,7,0.24
152.72,"2021-12-10",2291.17,234.28,290.61,8,0.22
1892.05,"2021-12-10",941.08,88.77,220.86,9,0.28
6593.08,"2021-12-10",2598.24,313.82,555.30,10,0.28
3758.07,"2021-12-10",2712.70,460.44,66.34,11,0.26
6872.83,"2021-12-10",2675.97,662.08,647.57,12,0.23
1512.80,"2021-12-10",1146.94,309.96,1996.08,13,0.25
611.74,"2021-12-11",1092.49,375.92,1821.92,1,0.25
3589.07,"2021-12-11",1779.99,246.89,174.85,2,0.30
491.36,"2021-12-11",689.21,162.39,702.68,3,0.26
9882.76,"2021-12-11",536.75,664.31,439.22,4,0.26
1060.12,"2021-12-11",664.70,660.53,2003.43,5,0.25
3661.91,"2021-12-11",651.90,272.72,3.01,6,0.22
8767.10,"2021-12-11",2714.54,176.12,1407.41,7,0.28
3605.01,"2021-12-11",1345.78,522.20,1814.48,8,0.26
4228.45,"2021-12-11",2358.83,351.33,1867.47,9,0.27
3450.44,"2021-12-11",2505.95,470.48,950.37,10,0.29
8393.17,"2021-12-11",2165.19,162.06,161.20,11,0.28
6992.34,"2021-12-11",2147.83,162.40,1012.39,12,0.25
9455.10,"2021-12-11",1182.01,253.00,931.50,13,0.24
5313.08,"2021-12-12",1809.56,335.53,1585.95,1,0.28
9240.82,"2021-12-12",161.82,85.37,884.97,2,0.27
8731.38,"2021-12-12",436.10,532.67,1405.76,3,0.22
3276.28,"2021-12-12",1133.31,532.54,497.84,4,0.29
6069.81,"2021-12-12",1914.11,349.91,1214.24,5,0.27
8028.94,"2021-12-12",1984.56,32.51,779.71,6,0.27
4258.75,"2021-12-12",2260.08,450.36,1258.07,7,0.21
7728.27,"2021-12-12",1382.85,103.46,1887.50,8,0.26
811.60,"2021-12-12",1812.20,481.47,1294.08,9,0.22
3099.28,"2021-12-12",773.68,630.70,1082.52,10,0.24
5672.94,"2021-12-12",1780.79,19.15,1899.39,11,0.26
3544.85,"2021-12-12",2298.41,71.87,1291.23,12,0.22
3276.76,"2021-12-12",374.73,362.74,1609.90,13,0.23
5116.41,"2021-12-13",2503.68,616.16,1305.90,1,0.22
9355.14,"2021-12-13",2626.06,208.15,1079.76,2,0.26
7677.71,"2021-12-13",2336.32,29.14,1484.55,3,0.22
8781.23,"2021-12-13",2308.90,497.28,396.98,4,0.30
3711.67,"2021-12-13",2775.73,370.24,595.21,5,0.29
5552.01,"2021-12-13",2057.42,650.82,1730.67,6,0.22
2818.34,"2021-12-13",2650.86,384.88,1168.30,7,0.30
871.12,"2021-12-13",1803.15,215.04,1397.39,8,0.26
525.28,"2021-12-13",726.97,604.48,1201.61,9,0.24
7587.53,"2021-12-13",1979.26,410.46,382.11,10,0.28
4231.54,"2021-12-13",2569.76,675.26,445.10,11,0.24
257.65,"2021-12-13",1314.68,562.87,59.83,12,0.26
4350.77,"2021-12-13",927.86,187.12,1881.80,13,0.28
5503.90,"2021-12-14",2552.56,103.74,759.18,1,0.29
3693.11,"2021-12-14",1236.69,312.52,1285.61,2,0.29
9908.27,"2021-12-14",2365.76,212.28,1041.13,3,0.23
2637.89,"2021-12-14",531.67,589.89,1367.04,4,0.29
7449.30,"2021-12-14",386.40,268.88,605.69,5,0.28
9285.10,"2021-12-14",111.62,572.32,1178.70,6,0.24
8650.03,"2021-12-14",1599.09,686.89,950.65,7,0.27
5355.01,"2021-12-14",2275.88,55.41,1109.25,8,0.30
5480.34,"2021-12-14",2181.01,499.29,280.92,9,0.24
3524.24,"2021-12-14",2087.95,275.33,1158.59,10,0.25
4564.64,"2021-12-14",2143.92,282.48,537.58,11,0.28
5950.95,"2021-12-14",2353.93,313.12,504.77,12,0.27
2357.44,"2021-12-14",2441.32,489.41,652.87,13,0.28
6221.83,"2021-12-15",2745.36,340.90,1416.70,1,0.27
628.09,"2021-12-15",502.62,600.08,1426.62,2,0.25
91.74,"2021-12-15",2535.26,363.36,1411.59,3,0.29
4892.73,"2021-12-15",866.48,255.90,660.67,4,0.23
5693.10,"2021-12-15",1988.26,174.64,500.39,5,0.23
7307.79,"2021-12-15",213.99,147.97,1386.95,6,0.23
5093.72,"2021-12-15",1291.67,422.75,2035.05,7,0.30
3252.33,"2021-12-15",2192.15,316.76,1159.47,8,0.24
5701.69,"2021-12-15",1073.31,452.10,384.84,9,0.24
8546.62,"2021-12-15",1511.85,152.26,1085.22,10,0.22
2046.14,"2021-12-15",1882.67,433.81,434.11,11,0.23
5891.13,"2021-12-15",1202.68,240.19,1652.39,12,0.24
1749.59,"2021-12-15",522.17,151.41,1846.78,13,0.24
9136.02,"2021-12-16",1493.60,243.29,42.31,1,0.30
2939.41,"2021-12-16",2379.56,652.95,243.15,2,0.23
6361.87,"2021-12-16",869.56,387.41,1890.22,3,0.24
68.51,"2021-12-16",2535.62,343.55,1430.27,4,0.23
7841.54,"2021-12-16",1859.42,352.35,1939.96,5,0.29
7518.54,"2021-12-16",1799.27,294.55,1866.70,6,0.23
1725.34,"2021-12-16",483.55,384.27,1806.30,7,0.26
4656.25,"2021-12-16",2028.38,415.84,1149.46,8,0.25
3756.45,"2021-12-16",783.58,237.74,514.03,9,0.24
8801.62,"2021-12-16",828.27,536.85,1261.91,10,0.28
6612.44,"2021-12-16",1747.97,598.87,2000.42,11,0.28
807.61,"2021-12-16",2413.86,279.24,1633.29,12,0.30
4716.39,"2021-12-16",138.36,493.81,1820.62,13,0.27
3383.65,"2021-12-17",2115.97,335.98,1906.96,1,0.24
1847.32,"2021-12-17",249.06,200.48,2083.75,2,0.26
9348.11,"2021-12-17",779.85,110.68,460.59,3,0.27
9736.21,"2021-12-17",1301.63,241.32,1367.75,4,0.25
7834.01,"2021-12-17",2095.11,605.89,1768.29,5,0.28
9913.28,"2021-12-17",422.39,621.55,1710.90,6,0.26
877.90,"2021-12-17",469.96,427.14,526.11,7,0.21
385.51,"2021-12-17",230.48,420.31,103.41,8,0.29
7148.22,"2021-12-17",1553.54,650.09,33.20,9,0.25
189.61,"2021-12-17",437.68,274.04,813.15,10,0.29
8120.64,"2021-12-17",1353.79,167.23,199.74,11,0.23
3889.90,"2021-12-17",2058.36,252.26,629.77,12,0.30
5691.33,"2021-12-17",1364.98,180.64,2000.85,13,0.21
6847.62,"2021-12-18",2622.29,333.72,688.61,1,0.22
1447.44,"2021-12-18",2430.37,310.72,110.77,2,0.27
8149.74,"2021-12-18",746.97,608.19,547.58,3,0.24
7139.48,"2021-12-18",2232.22,273.04,1109.92,4,0.25
9392.24,"2021-12-18",69.19,447.61,123.68,5,0.27
4969.71,"2021-12-18",1732.44,356.58,1291.09,6,0.25
2457.78,"2021-12-18",1467.80,443.47,305.72,7,0.23
3261.57,"2021-12-18",770.30,35.36,787.53,8,0.21
6172.93,"2021-12-18",2210.34,348.23,1511.64,9,0.25
579.19,"2021-12-18",1221.58,169.77,116.69,10,0.22
8652.92,"2021-12-18",2264.50,273.64,651.99,11,0.29
4065.01,"2021-12-18",842.87,254.02,394.39,12,0.21
1651.01,"2021-12-18",101.31,529.61,1987.47,13,0.25
4931.21,"2021-12-19",2390.77,128.54,883.32,1,0.30
3982.24,"2021-12-19",2014.09,483.47,824.85,2,0.27
4843.56,"2021-12-19",2265.73,317.20,107.25,3,0.28
8964.34,"2021-12-19",427.12,22.17,1423.59,4,0.23
9743.76,"2021-12-19",897.55,141.95,364.45,5,0.30
6802.17,"2021-12-19",713.48,652.56,1547.45,6,0.23
1405.19,"2021-12-19",428.42,345.24,961.79,7,0.23
6323.05,"2021-12-19",311.21,160.38,1985.01,8,0.29
1704.37,"2021-12-19",2079.86,567.91,1017.55,9,0.28
9206.55,"2021-12-19",612.60,545.07,145.65,10,0.29
9521.44,"2021-12-19",897.93,521.76,1397.46,11,0.26
3229.37,"2021-12-19",544.50,97.43,1349.93,12,0.23
2678.45,"2021-12-19",2570.42,349.48,2006.86,13,0.21
1032.14,"2021-12-20",2335.47,351.64,1608.80,1,0.22
1132.64,"2021-12-20",1017.14,351.89,718.42,2,0.21
5450.70,"2021-12-20",747.72,256.87,584.10,3,0.23
9391.50,"2021-12-20",605.08,81.46,1589.69,4,0.28
8797.98,"2021-12-20",308.29,372.27,2096.48,5,0.23
9676.48,"2021-12-20",873.02,269.10,660.36,6,0.30
4378.93,"2021-12-20",1878.59,211.76,1456.77,7,0.23
67.05,"2021-12-20",765.64,445.20,1700.93,8,0.27
1853.18,"2021-12-20",2474.95,627.77,604.22,9,0.30
3098.91,"2021-12-20",1880.34,296.83,427.59,10,0.28
952.95,"2021-12-20",682.52,527.59,988.04,11,0.30
2048.45,"2021-12-20",1425.78,259.85,2062.42,12,0.27
9238.89,"2021-12-20",1945.59,252.16,79.07,13,0.26
2579.24,"2021-12-21",2123.68,688.54,415.14,1,0.23
9058.34,"2021-12-21",1989.94,245.29,1580.72,2,0.23
2782.37,"2021-12-21",868.44,538.85,1624.86,3,0.22
1945.93,"2021-12-21",706.05,222.22,1998.92,4,0.27
1086.72,"2021-12-21",1355.56,142.61,831.27,5,0.29
1383.85,"2021-12-21",1258.63,204.97,665.27,6,0.26
7913.61,"2021-12-21",1568.61,436.42,1619.59,7,0.21
832.26,"2021-12-21",1023.72,274.59,1432.36,8,0.24
818.92,"2021-12-21",1615.08,307.02,1190.72,9,0.25
8524.26,"2021-12-21",2261.60,227.76,2048.26,10,0.26
6013.58,"2021-12-21",912.97,588.21,293.10,11,0.22
4449.01,"2021-12-21",2417.96,353.36,1794.88,12,0.30
5996.71,"2021-12-21",2381.98,473.11,1511.94,13,0.29
1870.17,"2021-12-22",591.81,381.76,1319.69,1,0.23
3669.91,"2021-12-22",1149.22,489.04,1320.72,2,0.24
9434.97,"2021-12-22",1117.89,557.44,1839.33,3,0.27
4954.23,"2021-12-22",2203.58,43.81,454.11,4,0.23
2996.97,"2021-12-22",2697.56,225.97,232.22,5,0.28
6493.13,"2021-12-22",2286.89,499.87,639.43,6,0.22
9534.49,"2021-12-22",1993.39,359.88,1419.16,7,0.28
6921.19,"2021-12-22",2738.24,268.47,1803.39,8,0.21
8116.21,"2021-12-22",325.36,662.68,498.21,9,0.21
7892.85,"2021-12-22",137.23,202.98,807.18,10,0.27
5259.71,"2021-12-22",201.33,670.15,360.49,11,0.25
7209.20,"2021-12-22",1674.01,144.19,522.94,12,0.23
224.65,"2021-12-22",322.16,559.89,663.74,13,0.23
5242.74,"2021-12-23",1182.87,142.01,1932.69,1,0.29
1874.86,"2021-12-23",1112.23,82.40,1169.54,2,0.27
3952.57,"2021-12-23",53.69,510.63,2027.42,3,0.27
4201.38,"2021-12-23",171.49,550.50,1460.71,4,0.27
1949.07,"2021-12-23",2677.38,430.59,832.88,5,0.26
7878.31,"2021-12-23",344.68,201.73,394.03,6,0.23
8289.43,"2021-12-23",1631.03,336.93,1517.68,7,0.28
9865.06,"2021-12-23",1987.70,159.05,829.08,8,0.25
8776.11,"2021-12-23",2625.36,525.66,1663.57,9,0.22
3178.06,"2021-12-23",2698.35,578.25,987.64,10,0.25
2482.88,"2021-12-23",2182.52,331.90,1103.62,11,0.30
4296.45,"2021-12-23",1392.03,379.09,756.06,12,0.28
1033.75,"2021-12-23",894.67,49.12,2042.12,13,0.30
6412.21,"2021-12-24",1398.78,293.32,1394.90,1,0.26
458.81,"2021-12-24",607.34,273.72,68.69,2,0.30
221.76,"2021-12-24",1510.73,168.22,1432.14,3,0.26
2525.44,"2021-12-24",2434.67,561.86,2091.44,4,0.25
4601.62,"2021-12-24",600.57,479.31,657.71,5,0.21
7471.07,"2021-12-24",1485.92,466.26,953.73,6,0.26
387.58,"2021-12-24",678.86,182.83,157.62,7,0.27
7771.44,"2021-12-24",1464.29,29.70,1395.23,8,0.28
7811.89,"2021-12-24",1383.58,87.68,632.79,9,0.27
8893.55,"2021-12-24",875.81,604.64,1206.53,10,0.26
5366.31,"2021-12-24",2059.09,443.63,1796.03,11,0.27
1401.91,"2021-12-24",2762.04,250.44,770.16,12,0.28
3554.19,"2021-12-24",2458.93,227.70,1021.96,13,0.29
7688.28,"2021-12-25",961.00,482.13,298.94,1,0.22
1622.35,"2021-12-25",489.36,153.67,1011.49,2,0.29
5853.83,"2021-12-25",117.17,389.64,1048.22,3,0.24
4105.96,"2021-12-25",2410.19,440.22,2032.32,4,0.28
19.87,"2021-12-25",815.01,661.02,629.61,5,0.30
8734.29,"2021-12-25",400.06,446.96,1609.84,6,0.25
3855.15,"2021-12-25",1838.32,0.39,1778.88,7,0.25
8152.66,"2021-12-25",2756.14,158.70,561.89,8,0.22
4296.77,"2021-12-25",585.85,166.10,1728.79,9,0.23
5979.99,"2021-12-25",174.52,682.96,141.65,10,0.24
1549.15,"2021-12-25",879.97,505.69,1527.24,11,0.26
1541.13,"2021-12-25",654.92,587.68,1717.87,12,0.23
43.77,"2021-12-25",2277.11,456.51,563.14,13,0.25
3902.24,"2021-12-26",396.47,645.28,0.26,1,0.28
7564.26,"2021-12-26",1525.25,524.27,369.96,2,0.30
425.26,"2021-12-26",1588.98,543.54,1819.92,3,0.25
5276.54,"2021-12-26",2118.62,490.26,403.45,4,0.30
1618.50,"2021-12-26",2207.32,215.58,937.54,5,0.25
6591.89,"2021-12-26",1413.29,18.95,800.32,6,0.27
638.05,"2021-12-26",583.40,481.45,679.94,7,0.22
9195.48,"2021-12-26",44.05,578.39,394.97,8,0.29
4434.34,"2021-12-26",1001.00,459.92,522.05,9,0.21
6973.14,"2021-12-26",1142.59,286.80,109.36,10,0.26
6235.77,"2021-12-26",1017.84,358.08,1424.92,11,0.24
7184.34,"2021-12-26",1494.23,429.99,1437.82,12,0.29
3463.98,"2021-12-26",676.44,158.82,21.32,13,0.28
6947.68,"2021-12-27",914.78,261.07,1639.69,1,0.25
6354.17,"2021-12-27",2089.83,662.49,490.33,2,0.21
7338.48,"2021-12-27",1332.90,424.21,500.10,3,0.24
2431.60,"2021-12-27",1750.37,577.04,1615.77,4,0.23
5275.43,"2021-12-27",865.57,524.05,427.31,5,0.27
5851.29,"2021-12-27",1363.08,605.45,1841.36,6,0.25
8512.82,"2021-12-27",1905.93,406.01,405.23,7,0.29
383.32,"2021-12-27",555.19,287.12,55.05,8,0.28
8247.23,"2021-12-27",694.01,278.41,286.02,9,0.21
1772.89,"2021-12-27",470.41,584.75,19.29,10,0.24
4532.09,"2021-12-27",223.05,43.88,343.72,11,0.23
9723.15,"2021-12-27",2799.55,436.06,277.14,12,0.24
6159.40,"2021-12-27",1546.18,481.27,1616.52,13,0.24
4085.75,"2021-12-28",514.85,592.85,382.47,1,0.22
4513.61,"2021-12-28",839.38,202.60,591.31,2,0.26
9618.70,"2021-12-28",1688.12,667.96,1000.83,3,0.29
294.23,"2021-12-28",1303.74,23.46,1172.86,4,0.28
7029.62,"2021-12-28",2392.11,182.67,749.16,5,0.26
5888.95,"2021-12-28",427.65,274.18,1584.65,6,0.23
6508.22,"2021-12-28",1662.41,350.62,417.80,7,0.30
3640.67,"2021-12-28",108.49,647.22,13.97,8,0.22
3023.57,"2021-12-28",1808.53,243.61,715.23,9,0.25
1755.97,"2021-12-28",2745.72,64.51,324.45,10,0.24
8063.34,"2021-12-28",2157.47,201.32,891.20,11,0.30
9976.37,"2021-12-28",27.38,323.50,243.92,12,0.26
7538.86,"2021-12-28",2647.05,526.82,136.37,13,0.24
3632.80,"2021-12-29",1618.81,1.42,685.89,1,0.30
9689.16,"2021-12-29",1438.87,589.13,1674.50,2,0.28
1640.96,"2021-12-29",1501.77,588.37,1277.85,3,0.28
3462.84,"2021-12-29",1491.30,116.26,1236.79,4,0.30
1913.50,"2021-12-29",2095.70,596.83,1507.97,5,0.28
4420.37,"2021-12-29",499.31,318.05,1001.15,6,0.27
4144.47,"2021-12-29",575.32,423.09,98.97,7,0.26
2002.11,"2021-12-29",2099.65,19.44,1046.16,8,0.28
639.15,"2021-12-29",340.77,558.40,1576.80,9,0.23
7129.92,"2021-12-29",609.76,548.98,1740.60,10,0.27
8613.20,"2021-12-29",1567.20,209.72,1826.45,11,0.29
3414.27,"2021-12-29",865.33,302.13,320.53,12,0.27
8304.74,"2021-12-29",450.22,486.60,181.45,13,0.26
2312.38,"2021-12-30",1933.95,518.53,2038.61,1,0.23
1573.99,"2021-12-30",1432.74,31.07,1834.95,2,0.23
1155.44,"2021-12-30",837.83,448.68,1573.05,3,0.29
8930.85,"2021-12-30",2407.07,654.62,1902.92,4,0.28
4631.07,"2021-12-30",469.40,699.77,1351.82,5,0.26
6469.00,"2021-12-30",482.44,688.62,1037.40,6,0.27
3252.39,"2021-12-30",2041.86,582.59,1313.32,7,0.22
5558.88,"2021-12-30",1113.88,430.47,1643.68,8,0.27
1996.89,"2021-12-30",757.64,554.51,1785.69,9,0.30
5984.22,"2021-12-30",1229.66,583.57,2007.86,10,0.30
2756.06,"2021-12-30",1331.66,246.84,1363.88,11,0.27
3602.52,"2021-12-30",1177.83,252.79,343.11,12,0.27
9531.50,"2021-12-30",2141.86,346.50,756.83,13,0.29
7331.38,"2021-12-31",95.15,144.62,217.25,1,0.30
7437.40,"2021-12-31",2275.19,645.20,1915.04,2,0.30
2436.38,"2021-12-31",2706.01,590.79,1478.03,3,0.25
7493.56,"2021-12-31",1312.59,661.94,1729.41,4,0.26
264.44,"2021-12-31",2368.92,661.86,2028.52,5,0.26
6911.13,"2021-12-31",1181.82,483.80,1179.84,6,0.28
7462.13,"2021-12-31",2049.77,340.98,1371.76,7,0.26
8528.83,"2021-12-31",490.71,473.96,942.27,8,0.22
6216.45,"2021-12-31",1240.34,522.12,839.36,9,0.27
2110.96,"2021-12-31",1269.37,586.55,586.26,10,0.28
304.56,"2021-12-31",189.88,211.95,1332.40,11,0.25
6641.67,"2021-12-31",709.74,342.68,617.66,12,0.23
5542.52,"2021-12-31",1150.55,178.76,1820.21,13,0.25
8517.87,"2022-01-01",1407.28,471.91,269.49,1,0.29
4305.13,"2022-01-01",266.84,307.92,1293.55,2,0.24
7554.35,"2022-01-01",2283.22,677.77,661.55,3,0.23
2639.61,"2022-01-01",2658.13,72.95,1015.39,4,0.22
6316.51,"2022-01-01",1060.44,666.72,2010.60,5,0.22
5051.93,"2022-01-01",2143.95,310.52,1520.70,6,0.24
3881.94,"2022-01-01",123.45,666.97,1563.76,7,0.28
7530.50,"2022-01-01",1371.38,568.53,510.08,8,0.22
312.52,"2022-01-01",2575.64,563.34,1975.12,9,0.25
9176.02,"2022-01-01",1970.87,308.93,182.55,10,0.29
8345.26,"2022-01-01",2708.49,166.35,1737.48,11,0.26
9347.57,"2022-01-01",987.14,533.20,110.64,12,0.21
2104.35,"2022-01-01",1475.29,226.96,1384.51,13,0.27
8320.28,"2022-01-02",2339.99,206.06,1830.08,1,0.30
9394.54,"2022-01-02",410.13,226.92,1500.92,2,0.28
6692.70,"2022-01-02",2456.27,583.29,497.38,3,0.26
816.93,"2022-01-02",621.81,184.78,861.90,4,0.23
2223.89,"2022-01-02",461.68,11.61,1113.66,5,0.28
9725.86,"2022-01-02",575.44,131.43,1469.29,6,0.25
1894.48,"2022-01-02",1505.62,293.21,136.57,7,0.25
5354.25,"2022-01-02",153.81,238.78,718.85,8,0.29
4842.02,"2022-01-02",1611.16,384.78,839.36,9,0.26
3625.59,"2022-01-02",422.16,214.45,557.32,10,0.30
8206.00,"2022-01-02",592.76,214.51,1941.73,11,0.26
6324.75,"2022-01-02",929.34,477.75,2040.88,12,0.26
8823.42,"2022-01-02",522.97,634.64,1684.58,13,0.27
1541.25,"2022-01-03",229.98,432.19,876.93,1,0.26
8611.06,"2022-01-03",1826.07,660.12,2055.07,2,0.23
4782.66,"2022-01-03",293.97,417.64,1114.41,3,0.21
6390.91,"2022-01-03",2549.09,85.41,1577.68,4,0.24
3197.38,"2022-01-03",696.46,224.05,1781.31,5,0.26
2418.12,"2022-01-03",2493.58,219.71,1441.95,6,0.22
4985.61,"2022-01-03",1166.31,695.42,254.94,7,0.24
2509.18,"2022-01-03",994.96,537.95,2089.28,8,0.26
5681.03,"2022-01-03",2232.02,119.92,1957.18,9,0.27
6657.77,"2022-01-03",1620.87,511.00,1808.52,10,0.25
1299.36,"2022-01-03",439.97,609.61,1116.20,11,0.23
9387.44,"2022-01-03",2362.33,465.67,379.79,12,0.26
2722.80,"2022-01-03",2391.51,692.50,1696.99,13,0.21
6558.68,"2022-01-04",1101.62,143.78,32.52,1,0.25
4023.72,"2022-01-04",2471.21,449.11,1510.15,2,0.27
8961.15,"2022-01-04",2336.95,690.73,620.28,3,0.22
1687.18,"2022-01-04",1121.56,546.64,1409.44,4,0.23
6308.36,"2022-01-04",1465.12,328.79,1047.28,5,0.26
3637.86,"2022-01-04",781.77,43.80,1960.39,6,0.30
2545.90,"2022-01-04",1859.31,148.65,1224.11,7,0.24
7132.48,"2022-01-04",1029.44,183.68,710.53,8,0.22
3818.93,"2022-01-04",2379.88,379.78,508.20,9,0.27
8168.80,"2022-01-04",76.60,598.83,863.92,10,0.26
8780.77,"2022-01-04",2522.44,132.49,2046.02,11,0.23
4059.49,"2022-01-04",1179.40,351.61,1112.49,12,0.27
2377.85,"2022-01-04",2229.71,605.36,261.63,13,0.27
9006.12,"2022-01-05",2369.83,36.52,1801.82,1,0.28
3108.46,"2022-01-05",987.53,161.20,1373.62,2,0.28
773.49,"2022-01-05",1169.36,107.01,1219.56,3,0.25
6590.11,"2022-01-05",1494.03,216.92,1800.12,4,0.27
8480.42,"2022-01-05",1137.43,543.41,25.97,5,0.24
4111.72,"2022-01-05",1246.71,254.05,32.13,6,0.27
4553.54,"2022-01-05",1951.56,604.88,797.51,7,0.23
8788.56,"2022-01-05",1541.27,484.52,1139.18,8,0.22
9389.10,"2022-01-05",971.76,536.74,1150.07,9,0.25
5181.97,"2022-01-05",866.28,61.14,1175.31,10,0.24
2751.32,"2022-01-05",1195.90,222.61,1499.34,11,0.23
6636.61,"2022-01-05",1997.95,172.82,966.57,12,0.24
5913.05,"2022-01-05",2197.53,685.53,388.42,13,0.28
9286.24,"2022-01-06",2701.21,558.15,1450.95,1,0.30
5510.36,"2022-01-06",1657.63,106.23,667.71,2,0.23
9661.08,"2022-01-06",847.52,503.11,460.63,3,0.30
5081.80,"2022-01-06",2008.48,114.39,47.66,4,0.23
1476.93,"2022-01-06",2393.75,106.59,314.25,5,0.24
2762.34,"2022-01-06",2551.47,235.71,652.52,6,0.28
6278.94,"2022-01-06",2672.81,203.62,1830.41,7,0.26
3197.53,"2022-01-06",1782.50,227.13,1677.25,8,0.21
8617.58,"2022-01-06",281.35,314.58,1252.08,9,0.27
9563.46,"2022-01-06",2042.14,191.98,660.15,10,0.27
8021.59,"2022-01-06",1585.16,270.74,816.72,11,0.22
7041.11,"2022-01-06",705.12,314.99,1495.04,12,0.27
343.15,"2022-01-06",2690.21,349.07,1160.37,13,0.24
8001.61,"2022-01-07",1373.51,415.99,2012.15,1,0.23
1272.75,"2022-01-07",1448.22,28.68,1291.41,2,0.24
1905.75,"2022-01-07",1448.53,89.03,1908.68,3,0.24
5210.82,"2022-01-07",1343.84,501.39,548.57,4,0.21
6938.17,"2022-01-07",2354.08,689.96,331.35,5,0.26
1234.70,"2022-01-07",2244.16,607.96,677.33,6,0.23
